"Rayon","Sous-rayon","Catégorie","Code barre","Réf Fournisseur","Référence","Désignation","LIEN DAFY.COM","Marque","Fournisseur","Prix H.T.","Prix T.T.C.","Réel","Réservé","Dispo","P","Cde four.","Casier","Couleur","Taille","Code TVA","Condi.achat","Nomenclature.associée","Remplacement","Année","Dernier achat","Dernière vente","Prix achat bloqué","Prix vente bloqué","Sur internet"
"Pilote","BOTTES","CHAUSSURES BOTTES LOISIRS","0552241001082","ST400W","055224100108","A1 PADDOCK WP LT N 40","https://www.dafy-moto.com/baskets-paddock-waterproof-all-one-noir.html","ALL ONE","DAFY MOTO","1,075.00 Dh","1,290.00 Dh","000002","0.00","000002","","000000","","NOIR","40","020.0 %","0.00","","","","9/22/2020","","Oui","Oui",""
"Pilote","BOTTES","CHAUSSURES BOTTES LOISIRS","0552241001099","ST400W","055224100109","A1 PADDOCK WP LT N 41","https://www.dafy-moto.com/baskets-paddock-waterproof-all-one-noir.html","ALL ONE","DAFY MOTO","1,075.00 Dh","1,290.00 Dh","000002","0.00","000002","","000000","","NOIR","41","020.0 %","0.00","","","","9/22/2020","","Oui","Oui",""
"Pilote","BOTTES","CHAUSSURES BOTTES LOISIRS","0552241001105","ST400W","055224100110","A1 PADDOCK WP LT N 42","https://www.dafy-moto.com/baskets-paddock-waterproof-all-one-noir.html","ALL ONE","DAFY MOTO","1,075.00 Dh","1,290.00 Dh","000001","0.00","000001","","000000","","NOIR","42","020.0 %","0.00","","","","9/22/2020","","Oui","Oui",""
"Pilote","BOTTES","CHAUSSURES BOTTES LOISIRS","0552241001129","ST400W","055224100112","A1 PADDOCK WP LT N 44","https://www.dafy-moto.com/baskets-paddock-waterproof-all-one-noir.html","ALL ONE","DAFY MOTO","1,075.00 Dh","1,290.00 Dh","000001","0.00","000001","","000000","","NOIR","44","020.0 %","0.00","","","","9/22/2020","","Oui","Oui",""
"Pilote","BOTTES","CHAUSSURES BOTTES LOISIRS","0552241001136","ST400W","055224100113","A1 PADDOCK WP LT N 45","https://www.dafy-moto.com/baskets-paddock-waterproof-all-one-noir.html","ALL ONE","DAFY MOTO","1,075.00 Dh","1,290.00 Dh","000002","0.00","000002","","000000","","NOIR","45","020.0 %","0.00","","","","9/22/2020","","Oui","Oui",""
"Pilote","BOTTES","CHAUSSURES BOTTES LOISIRS","0552241001143","ST400W","055224100114","A1 PADDOCK WP LT N 46","https://www.dafy-moto.com/baskets-paddock-waterproof-all-one-noir.html","ALL ONE","DAFY MOTO","1,075.00 Dh","1,290.00 Dh","000002","0.00","000002","","000000","","NOIR","46","020.0 %","0.00","","","","9/22/2020","","Oui","Oui",""
"Pilote","GANTS","GANTS ETE","0432911001096","043291100109","043291100109","A1 RANGERS LT N 3XL","https://www.dafy-moto.com/gants-rangers-lt-all-one-noir.html","ALL ONE","DAFY MOTO","408.33 Dh","490.00 Dh","000004","0.00","000004","","000000","","NOIR,VERT","3XL","020.0 %","0.00","","","","9/22/2020","","Oui","Oui",""
"Pilote","GANTS","GANTS ETE","0432911001041","043291100104","043291100104","A1 RANGERS LT N S","https://www.dafy-moto.com/gants-rangers-lt-all-one-noir.html","ALL ONE","DAFY MOTO","408.33 Dh","490.00 Dh","000001","0.00","000001","","000000","","NOIR,VERT","S","020.0 %","0.00","","","","9/22/2020","","Oui","Oui",""
"Pilote","GANTS","GANTS ETE","0432911001072","043291100107","043291100107","A1 RANGERS LT N XL","https://www.dafy-moto.com/gants-rangers-lt-all-one-noir.html","ALL ONE","DAFY MOTO","408.33 Dh","490.00 Dh","000001","0.00","000001","","000000","","NOIR,VERT","XL","020.0 %","0.00","","","","9/22/2020","","Oui","Oui",""
"Pilote","GANTS","GANTS ETE","0432911001034","043291100103","043291100103","A1 RANGERS LT N XS","https://www.dafy-moto.com/gants-rangers-lt-all-one-noir.html","ALL ONE","DAFY MOTO","408.33 Dh","490.00 Dh","000003","0.00","000003","","000000","","NOIR,VERT","XS","020.0 %","0.00","","","","9/22/2020","","Oui","Oui",""
"Pilote","GANTS","GANTS ETE","0432911001089","043291100108","043291100108","A1 RANGERS LT N XXL","https://www.dafy-moto.com/gants-rangers-lt-all-one-noir.html","ALL ONE","DAFY MOTO","408.33 Dh","490.00 Dh","000002","0.00","000002","","000000","","NOIR,VERT","XXL","020.0 %","0.00","","","","9/22/2020","","Oui","Oui",""
"Pilote","GANTS","GANTS ETE","0432911001027","043291100102","043291100102","A1 RANGERS LT N XXS","https://www.dafy-moto.com/gants-rangers-lt-all-one-noir.html","ALL ONE","DAFY MOTO","408.33 Dh","490.00 Dh","000002","0.00","000002","","000000","","NOIR,VERT","XXS","020.0 %","0.00","","","","9/22/2020","","Oui","Oui",""
"Pilote","GANTS","GANTS ETE","0432689039093","043268903909","043268903909","A1 SAMOURAI LT NVFLSU 3XL","https://www.dafy-moto.com/gants-samourai-lt-all-one-noir-vert.html","ALL ONE","DAFY MOTO","408.33 Dh","490.00 Dh","000001","0.00","000001","","000000","","NOIR,VERT","3XL","020.0 %","0.00","","","","5/13/2020","","Oui","Oui",""
"Pilote","GANTS","GANTS ETE","0432689039086","043268903908","043268903908","A1 SAMOURAI LT NVFLSU XXL","https://www.dafy-moto.com/gants-samourai-lt-all-one-noir-vert.html","ALL ONE","DAFY MOTO","408.33 Dh","490.00 Dh","000002","0.00","000002","","000000","","NOIR,VERT","XXL","020.0 %","0.00","","","","5/13/2020","","Oui","Oui",""
"Pilote","GANTS","GANTS ETE","0432689039079","043268903907","043268903907","A1 SAMOURAI LT NVFLSUP XL","https://www.dafy-moto.com/gants-samourai-lt-all-one-noir-vert.html","ALL ONE","DAFY MOTO","408.33 Dh","490.00 Dh","000002","0.00","000002","","000000","","NOIR,VERT","XL","020.0 %","0.00","","","","5/13/2020","","Oui","Oui",""
"Pilote","GANTS","GANTS ETE","0432692001070","043269200107","043269200107","A1 SAMOURAILADYLTSUP N XL","https://www.dafy-moto.com/gants-samourai-lt-all-one-noir.html","ALL ONE","BNH COMPANY","408.33 Dh","490.00 Dh","000001","0.00","000001","","000000","","NOIR,ROSE","XL","020.0 %","0.00","","","","5/13/2020","","Oui","Oui",""
"Pilote","ACCESSOIRES PILOTE","DIVERS ACCESSOIRES PILOTE","3901596038064","390159603806","390159603806","A1 SHELL EVO JAUNE L","https://www.dafy-moto.com/dorsale-shell-evo-all-one-jaune.html","ALL ONE","DAFY MOTO","241.67 Dh","290.00 Dh","000010","0.00","000010","","000000","","","L","020.0 %","0.00","","","","9/22/2020","","Oui","Oui",""
"Pilote","ACCESSOIRES PILOTE","DIVERS ACCESSOIRES PILOTE","3901596038040","390159603804","390159603804","A1 SHELL EVO JAUNE S","https://www.dafy-moto.com/dorsale-shell-evo-all-one-jaune.html","ALL ONE","DAFY MOTO","241.67 Dh","290.00 Dh","000015","0.00","000015","","000000","","","S","020.0 %","0.00","","","","9/22/2020","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","BLOUSONS TOUTE SAISON","7070197091092","","707019709109","A1 SHIFT LT KAKISUP 3XL","https://www.dafy-moto.com/blouson-shift-all-one-kaki.html","ALL ONE","DAFY MOTO","1,658.33 Dh","1,990.00 Dh","000001","0.00","000001","","000000","","VERT","3XL","020.0 %","0.00","","","","5/22/2020","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","BLOUSONS TOUTE SAISON","7070197091108","","707019709110","A1 SHIFT LT KAKISUP 4XL","https://www.dafy-moto.com/blouson-shift-all-one-kaki.html","ALL ONE","DAFY MOTO","1,658.33 Dh","1,990.00 Dh","000001","0.00","000001","","000000","","VERT","4XL","020.0 %","0.00","","","","5/22/2020","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","BLOUSONS TOUTE SAISON","7070197091054","","707019709105","A1 SHIFT LT KAKISUP M","https://www.dafy-moto.com/blouson-shift-all-one-kaki.html","ALL ONE","DAFY MOTO","1,658.33 Dh","1,990.00 Dh","000001","0.00","000001","","000000","","VERT","M","020.0 %","0.00","","","","5/22/2020","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","BLOUSONS TOUTE SAISON","7070197001091","","707019700109","A1 SHIFT LT N 3XL","https://www.dafy-moto.com/blouson-shift-all-one-noir.html","ALL ONE","DAFY MOTO","1,658.33 Dh","1,990.00 Dh","000001","0.00","000001","","000000","","NOIR","3XL","020.0 %","0.00","","","","5/22/2020","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","BLOUSONS TOUTE SAISON","7070197001077","","707019700107","A1 SHIFT LT N XL","https://www.dafy-moto.com/blouson-shift-all-one-noir.html","ALL ONE","DAFY MOTO","1,658.33 Dh","1,990.00 Dh","000001","0.00","000001","","000000","","NOIR","XL","020.0 %","0.00","","","","5/22/2020","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","BLOUSONS TOUTE SAISON","7070197001084","","707019700108","A1 SHIFT LT N XXL","https://www.dafy-moto.com/blouson-shift-all-one-noir.html","ALL ONE","DAFY MOTO","1,658.33 Dh","1,990.00 Dh","000001","0.00","000001","","000000","","NOIR","XXL","020.0 %","0.00","","","","5/22/2020","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","BLOUSONS TOUTE SAISON","7070197098107","","707019709810","A1 SHIFT LT NAVYB 4XL","https://www.dafy-moto.com/blouson-shift-all-one-navy.html","ALL ONE","DAFY MOTO","1,658.33 Dh","1,990.00 Dh","000001","0.00","000001","","000000","","BLEU","4XL","020.0 %","0.00","","","","5/22/2020","","Oui","Oui",""
"Pilote","PROTECTIONS FROID-CHAUD","DIVERS ACCESS.PROT.FROID","3802381027075","380238102707","380238102707","A1 SOCKS N/RG 39","https://www.dafy-moto.com/chaussettes-socks-all-one-noir-rouge.html","ALL ONE","DAFY MOTO","108.33 Dh","130.00 Dh","000001","0.00","000001","","000000","","NOIR,ROUGE","39","020.0 %","0.00","","","","9/22/2020","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","TEXTILE FIBRE SYNTHETIQUE","1225935001062","122593500106","122593500106","A1 SOFT ONE WP LTSUP N L","plus en ligne, conserver la fiche produit actuelle","ALL ONE","DAFY MOTO","1,575.00 Dh","1,890.00 Dh","000001","0.00","000001","","000000","","NOIR","L","020.0 %","0.00","","","","5/13/2020","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","BLOUSONS TOUTE SAISON","7070215004042","","707021500404","A1 STREET LT GR S","https://www.dafy-moto.com/sweat-street-lt-all-one-gris.html","ALL ONE","DAFY MOTO","1,241.67 Dh","1,490.00 Dh","000001","0.00","000001","","000000","","GRIS","S","020.0 %","0.00","","","","9/22/2020","","Oui","Oui",""
"Pilote","GANTS","GANTS ETE","0432690001072","043269000107","043269000107","A1 YOKO LT N XL","https://www.dafy-moto.com/gants-yoko-lt-all-one-noir.html","ALL ONE","DAFY MOTO","408.33 Dh","490.00 Dh","000001","0.00","000001","","000000","","NOIR,BLANC","XL","020.0 %","0.00","","","","5/13/2020","","Oui","Oui",""
"Pilote","GANTS","GANTS ETE","0432690001034","043269000103","043269000103","A1 YOKO LT N XS","https://www.dafy-moto.com/gants-yoko-lt-all-one-noir.html","ALL ONE","DAFY MOTO","408.33 Dh","490.00 Dh","000001","0.00","000001","","000000","","NOIR,BLANC","XS","020.0 %","0.00","","","","5/13/2020","","Oui","Oui",""
"Concessionnaire","DIVERS CONCESSION","MOTO","3000124060338","52240084","52240084","ABSORBEUR ROUE AR 500 FH A L UNITE","KO","","SIMAMOTO","75.00 Dh","90.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","1.00","","","","1/27/2021","","Oui","Oui",""
"ACCESSOIRES ET EQUIPEMENTS","GILET AIRBAG ELITE","ACCESSOIRE SANGLE MOTO FEMELLE","3000124384991","2399","2399","ACCESSOIRE SANGLE MOTO","KO","","JPP MANAGEMENT","83.33 Dh","100.00 Dh","000003","0.00","000003","","000000","","","","020.0 %","0.00","","","","5/27/2020","","Oui","Oui",""
"ACCESSOIRES ET EQUIPEMENTS","GILET AIRBAG ELITE","ACCESSOIRE SANGLE MOTO","3000124384984","2398","2398","ACCESSOIRE SANGLE MOTO","KO","","JPP MANAGEMENT","295.83 Dh","355.00 Dh","000003","0.00","000003","","000000","","","","020.0 %","0.00","","","","5/27/2020","","Oui","Oui",""
"PIECES DE RECHANGE","CABLE","CABLE","3000124391562","800648","800648","ADAPTAT.KAWA POUR CABLE ALIM BIKE RACING 3151/AP27","KO","","MAROLOTEST","0.00 Dh","0.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","0.00","","","","9/1/2020","","Oui","Oui",""
"Pilote","CASQUES","DIVERS ACCESS.CASQUES-LUN","846036007","84-603-60","020410599908","ADX-1 EXO920 LINER SE XXL","plus en ligne, conserver la fiche produit actuelle","SCORPION","SCORPION SPORTS EUR","575.00 Dh","690.00 Dh","000001","0.00","000001","","000000","","GRIS","XXL","020.0 %","0.00","","","","6/22/2021","","Oui","Oui",""
"Pilote","CASQUES","DIVERS ACCESS.CASQUES-LUN","846036005","84-603-60","020410599906","ADX-1 EXO920 LINER SET  L","plus en ligne, conserver la fiche produit actuelle","SCORPION","SCORPION SPORTS EUR","575.00 Dh","690.00 Dh","000001","0.00","000001","","000000","","GRIS","L","020.0 %","0.00","","","","6/22/2021","","Oui","Oui",""
"Pilote","CASQUES","DIVERS ACCESS.CASQUES-LUN","846036004","84-603-60","020410599905","ADX-1 EXO920 LINER SET  M","plus en ligne, conserver la fiche produit actuelle","SCORPION","SCORPION SPORTS EUR","575.00 Dh","690.00 Dh","000002","0.00","000002","","000000","","GRIS","M","020.0 %","0.00","","","","6/22/2021","","Oui","Oui",""
"Pilote","CASQUES","MODULABLES","0241891050044","84-282","024189105004","ADX-1 HORIZONSUP 157NMJ S","plus en ligne, conserver la fiche produit actuelle","SCORPION","SCORPION SPORTS EUR","2,491.67 Dh","2,990.00 Dh","000001","0.00","000001","","000000","","NOIR,JAUNE","S","020.0 %","0.00","","","","8/29/2020","","Oui","Oui",""
"Pilote","CASQUES","MODULABLES","3399990085935","84-354","024207205006","ADX-1 LONTANO 141 L","https://www.dafy-moto.com/casque-adx-1-lontano-scorpion-noir-blanc-jaune-fluo.html","SCORPION","SCORPION SPORTS EUR","2,491.67 Dh","2,990.00 Dh","000002","0.00","000002","","000000","","NOIR,JAUNE FLUO","L","020.0 %","0.00","","","","6/22/2021","","Oui","Oui",""
"Pilote","CASQUES","MODULABLES","3399990085928","84-354","024207205005","ADX-1 LONTANO 141 M","https://www.dafy-moto.com/casque-adx-1-lontano-scorpion-noir-blanc-jaune-fluo.html","SCORPION","SCORPION SPORTS EUR","2,491.67 Dh","2,990.00 Dh","000002","0.00","000002","","000000","","NOIR,JAUNE FLUO","M","020.0 %","0.00","","","","6/22/2021","","Oui","Oui",""
"Pilote","CASQUES","MODULABLES","3399990085911","84-354","024207205004","ADX-1 LONTANO 141 S","https://www.dafy-moto.com/casque-adx-1-lontano-scorpion-noir-blanc-jaune-fluo.html","SCORPION","SCORPION SPORTS EUR","2,491.67 Dh","2,990.00 Dh","000002","0.00","000002","","000000","","NOIR,JAUNE FLUO","S","020.0 %","0.00","","","","6/22/2021","","Oui","Oui",""
"Pilote","CASQUES","MODULABLES","3399990085942","84-354","024207205007","ADX-1 LONTANO 141 XL","https://www.dafy-moto.com/casque-adx-1-lontano-scorpion-noir-blanc-jaune-fluo.html","SCORPION","SCORPION SPORTS EUR","2,491.67 Dh","2,990.00 Dh","000002","0.00","000002","","000000","","NOIR,JAUNE FLUO","XL","020.0 %","0.00","","","","6/22/2021","","Oui","Oui",""
"Pilote","CASQUES","MODULABLES","3399990085959","84-354","024207205008","ADX-1 LONTANO 141 XXL","https://www.dafy-moto.com/casque-adx-1-lontano-scorpion-noir-blanc-jaune-fluo.html","SCORPION","SCORPION SPORTS EUR","2,491.67 Dh","2,990.00 Dh","000002","0.00","000002","","000000","","NOIR,JAUNE FLUO","XXL","020.0 %","0.00","","","","6/22/2021","","Oui","Oui",""
"Pilote","CASQUES","MODULABLES","3399990085874","84-354","024207212906","ADX-1 LONTANO 201 L","https://www.dafy-moto.com/casque-adx-1-lontano-scorpion-blanc-mat-noir.html","SCORPION","SCORPION SPORTS EUR","2,491.67 Dh","2,990.00 Dh","000002","0.00","000002","","000000","","BLANC MAT,NOIR","L","020.0 %","0.00","","","","6/22/2021","","Oui","Oui",""
"Pilote","CASQUES","MODULABLES","3399990085867","84-354","024207212905","ADX-1 LONTANO 201 M","https://www.dafy-moto.com/casque-adx-1-lontano-scorpion-blanc-mat-noir.html","SCORPION","SCORPION SPORTS EUR","2,491.67 Dh","2,990.00 Dh","000002","0.00","000002","","000000","","BLANC MAT,NOIR","M","020.0 %","0.00","","","","6/22/2021","","Oui","Oui",""
"Pilote","CASQUES","MODULABLES","3399990085881","84-354","024207212907","ADX-1 LONTANO 201 XL","https://www.dafy-moto.com/casque-adx-1-lontano-scorpion-blanc-mat-noir.html","SCORPION","SCORPION SPORTS EUR","2,491.67 Dh","2,990.00 Dh","000002","0.00","000002","","000000","","BLANC MAT,NOIR","XL","020.0 %","0.00","","","","6/22/2021","","Oui","Oui",""
"Pilote","CASQUES","MODULABLES","3399990085898","84-354","024207212908","ADX-1 LONTANO 201 XXL","https://www.dafy-moto.com/casque-adx-1-lontano-scorpion-blanc-mat-noir.html","SCORPION","SCORPION SPORTS EUR","2,491.67 Dh","2,990.00 Dh","000001","0.00","000001","","000000","","BLANC MAT,NOIR","XXL","020.0 %","0.00","","","","6/22/2021","","Oui","Oui",""
"Pilote","CASQUES","MODULABLES","3399990075745","84-301","024202401608","ADX-1 TUCSON 168 XXL","https://www.dafy-moto.com/casque-adx-1-tucson-scorpion-noir-mat-orange.html","SCORPION","SCORPION SPORTS EUR","2,491.67 Dh","2,990.00 Dh","000001","0.00","000001","","000000","","NOIR MAT,ORANGE","XXL","020.0 %","0.00","","","","6/22/2021","","Oui","Oui",""
"Pilote","CASQUES","MODULABLES","3399990075660","84-301","024202499906","ADX-1 TUCSON 245 L","https://www.dafy-moto.com/casque-adx-1-tucson-scorpion-noir-mat-carbone.html","SCORPION","SCORPION SPORTS EUR","2,491.67 Dh","2,990.00 Dh","000002","0.00","000002","","000000","","NOIR MAR,CARBON NOIR","L","020.0 %","0.00","","","","6/22/2021","","Oui","Oui",""
"Pilote","CASQUES","MODULABLES","3399990075653","84-301","024202499905","ADX-1 TUCSON 245 M","https://www.dafy-moto.com/casque-adx-1-tucson-scorpion-noir-mat-carbone.html","SCORPION","SCORPION SPORTS EUR","2,491.67 Dh","2,990.00 Dh","000002","0.00","000002","","000000","","NOIR MAR,CARBON NOIR","M","020.0 %","0.00","","","","6/22/2021","","Oui","Oui",""
"Pilote","CASQUES","MODULABLES","0242024999070","84-301","024202499907","ADX-1 TUCSON 245 NOIR/CB XL","https://www.dafy-moto.com/casque-adx-1-tucson-scorpion-noir-mat-carbone.html","SCORPION","SCORPION SPORTS EUR","2,491.67 Dh","2,990.00 Dh","000001","0.00","000001","","000000","","NOIR,GRIS","XL","020.0 %","0.00","","","","12/2/2020","","Oui","Oui",""
"Pilote","CASQUES","MODULABLES","3399990075646","84-301","024202499904","ADX-1 TUCSON 245 S","https://www.dafy-moto.com/casque-adx-1-tucson-scorpion-noir-mat-carbone.html","SCORPION","SCORPION SPORTS EUR","2,491.67 Dh","2,990.00 Dh","000001","0.00","000001","","000000","","NOIR MAR,CARBON NOIR","S","020.0 %","0.00","","","","6/22/2021","","Oui","Oui",""
"Pilote","CASQUES","MODULABLES","0242024051044","84-301","024202405104","ADX-1 TUCSON 246 N/RG S","https://www.dafy-moto.com/casque-adx-1-tucson-scorpion-gris-mat-noir-rouge.html","SCORPION","SCORPION SPORTS EUR","2,491.67 Dh","2,990.00 Dh","000001","0.00","000001","","000000","","NOIR,ROUGE","S","020.0 %","0.00","","","","4/16/2020","","Oui","Oui",""
"Pilote","CASQUES","MODULABLES","0242024051037","84-301","024202405103","ADX-1 TUCSON 246 N/RG XS","https://www.dafy-moto.com/casque-adx-1-tucson-scorpion-gris-mat-noir-rouge.html","SCORPION","SCORPION SPORTS EUR","2,491.67 Dh","2,990.00 Dh","000001","0.00","000001","","000000","","NOIR,ROUGE","XS","020.0 %","0.00","","","","4/16/2020","","Oui","Oui",""
"Pilote","CASQUES","MODULABLES","0241669134044","84-100","024166913404","ADX-1 UNI ANTMAT S","https://www.dafy-moto.com/casque-adx-1-solid-scorpion-gris.html","SCORPION","SCORPION SPORTS EUR","2,241.67 Dh","2,690.00 Dh","000002","0.00","000002","","000000","","GRIS","S","020.0 %","0.00","","","","8/29/2020","","Oui","Oui",""
"Pilote","CASQUES","MODULABLES","0241669002053","84-100","024166900205","ADX-1 UNI BLCPERL M","https://www.dafy-moto.com/casque-adx-1-solid-scorpion-blanc.html","SCORPION","SCORPION SPORTS EUR","2,158.33 Dh","2,590.00 Dh","000002","1.00","000001","","000000","","BLANC","M","020.0 %","0.00","","","","8/29/2020","","Oui","Oui",""
"Pilote","CASQUES","MODULABLES","0241669002046","84-100","024166900204","ADX-1 UNI BLCPERL S","https://www.dafy-moto.com/casque-adx-1-solid-scorpion-blanc.html","SCORPION","SCORPION SPORTS EUR","2,158.33 Dh","2,590.00 Dh","000002","0.00","000002","","000000","","BLANC","S","020.0 %","0.00","","","","8/29/2020","","Oui","Oui",""
"Pilote","CASQUES","MODULABLES","0241669002039","84-100","024166900203","ADX-1 UNI BLCPERL XS","https://www.dafy-moto.com/casque-adx-1-solid-scorpion-blanc.html","SCORPION","SCORPION SPORTS EUR","2,158.33 Dh","2,590.00 Dh","000002","0.00","000002","","000000","","BLANC","XS","020.0 %","0.00","","","","8/29/2020","","Oui","Oui",""
"Pilote","CASQUES","MODULABLES","0241669002084","84-100","024166900208","ADX-1 UNI BLCPERL XXL","https://www.dafy-moto.com/casque-adx-1-solid-scorpion-blanc.html","SCORPION","SCORPION SPORTS EUR","2,158.33 Dh","2,590.00 Dh","000001","0.00","000001","","000000","","BLANC","XXL","020.0 %","0.00","","","","4/16/2020","","Oui","Oui",""
"Pilote","CASQUES","MODULABLES","0241669058067","84-100","024166905806","ADX-1 UNI NMAT L","https://www.dafy-moto.com/casque-adx-1-solid-scorpion-noir-mat.html","SCORPION","SCORPION SPORTS EUR","2,158.33 Dh","2,590.00 Dh","000001","0.00","000001","","000000","","NOIR","L","020.0 %","0.00","","","","12/2/2020","","Oui","Oui",""
"Pilote","CASQUES","MODULABLES","0241669058050","84-100","024166905805","ADX-1 UNI NMAT M","https://www.dafy-moto.com/casque-adx-1-solid-scorpion-noir-mat.html","SCORPION","SCORPION SPORTS EUR","2,158.33 Dh","2,590.00 Dh","000001","1.00","000000","","000000","","NOIR MAT","M","020.0 %","0.00","","","","12/2/2020","","Oui","Oui",""
"Pilote","CASQUES","MODULABLES","0241669058043","84-100","024166905804","ADX-1 UNI NMAT S","https://www.dafy-moto.com/casque-adx-1-solid-scorpion-noir-mat.html","SCORPION","SCORPION SPORTS EUR","2,158.33 Dh","2,590.00 Dh","000001","0.00","000001","","000000","","NOIR","S","020.0 %","0.00","","","","8/29/2020","","Oui","Oui",""
